filename,url,date,title
MAR272025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR272025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR272025_01B2203(PDF, 1.37 MB)"
MAR272025_04B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR272025_04B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR272025_04B2203(PDF, 634.21 KB)"
MAR312025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR312025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR312025_01B2203(PDF, 675.78 KB)"
MAR132025_02B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR132025_02B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR132025_02B2203(PDF, 722.22 KB)"
MAR242025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR242025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR242025_01B2203(PDF, 564.56 KB)"
MAR252025_09B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR252025_09B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR252025_09B2203(PDF, 612.41 KB)"
MAR252025_02B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR252025_02B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR252025_02B2203(PDF, 727.3 KB)"
MAR272025_02B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR272025_02B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR272025_02B2203(PDF, 814.66 KB)"
MAR312025_02B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR312025_02B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR312025_02B2203(PDF, 580.87 KB)"
MAR252025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR252025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR252025_01B2203(PDF, 553.43 KB)"
MAR192025_02B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR192025_02B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR192025_02B2203(PDF, 886.53 KB)"
APR142025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/APR142025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - APR142025_01B2203(PDF, 674.87 KB)"
MAR132025_03B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR132025_03B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR132025_03B2203(PDF, 551.23 KB)"
APR112025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/APR112025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - APR112025_01B2203(PDF, 496.19 KB)"
APR092025_02B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/APR092025_02B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - APR092025_02B2203(PDF, 681.68 KB)"
MAR182025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR182025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR182025_01B2203(PDF, 488.48 KB)"
APR172025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/APR172025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - APR172025_01B2203(PDF, 572.86 KB)"
APR172025_02B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/APR172025_02B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - APR172025_02B2203(PDF, 464.13 KB)"
MAR242025_02B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR242025_02B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR242025_02B2203(PDF, 475.87 KB)"
APR172025_03B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/APR172025_03B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - APR172025_03B2203(PDF, 468.11 KB)"
MAR182025_03B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR182025_03B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR182025_03B2203(PDF, 455.41 KB)"
MAR132025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR132025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR132025_01B2203(PDF, 601.77 KB)"
MAR192025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR192025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR192025_01B2203(PDF, 524.25 KB)"
MAR172025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR172025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR172025_01B2203(PDF, 560.83 KB)"
MAR122025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR122025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR122025_01B2203(PDF, 529.19 KB)"
MAR112025_02B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR112025_02B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR112025_02B2203(PDF, 517.64 KB)"
MAR112025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR112025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR112025_01B2203(PDF, 520.81 KB)"
MAR102025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR102025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR102025_01B2203(PDF, 512.58 KB)"
MAR052025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR052025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR052025_01B2203(PDF, 885.26 KB)"
MAR072025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/MAR072025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - MAR072025_01B2203(PDF, 773.99 KB)"
FEB262025_02B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/FEB262025_02B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - FEB262025_02B2203(PDF, 1.08 MB)"
FEB282025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/FEB282025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - FEB282025_01B2203(PDF, 592.91 KB)"
FEB262025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/FEB262025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - FEB262025_01B2203(PDF, 1.1 MB)"
FEB252025_02B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/FEB252025_02B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - FEB252025_02B2203(PDF, 520.88 KB)"
FEB252025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/FEB252025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - FEB252025_01B2203(PDF, 1.93 MB)"
FEB242025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/FEB242025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - FEB242025_01B2203(PDF, 607.19 KB)"
FEB182025_03B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/FEB182025_03B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - FEB182025_03B2203(PDF, 506.99 KB)"
FEB182025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/FEB182025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - FEB182025_01B2203(PDF, 1.02 MB)"
FEB182025_02B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/FEB182025_02B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - FEB182025_02B2203(PDF, 664.72 KB)"
FEB132025_04B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/FEB132025_04B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - FEB132025_04B2203(PDF, 629.75 KB)"
FEB132025_05B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/FEB132025_05B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - FEB132025_05B2203(PDF, 753.96 KB)"
FEB132025_03B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/FEB132025_03B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - FEB132025_03B2203(PDF, 597.1 KB)"
FEB132025_02B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/FEB132025_02B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - FEB132025_02B2203(PDF, 560.09 KB)"
FEB132025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/FEB132025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - FEB132025_01B2203(PDF, 1.77 MB)"
FEB072025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/FEB072025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - FEB072025_01B2203(PDF, 608.3 KB)"
FEB052025_03B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/FEB052025_03B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - FEB052025_03B2203(PDF, 711.56 KB)"
FEB052025_02B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/FEB052025_02B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - FEB052025_02B2203(PDF, 507.71 KB)"
FEB052025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/FEB052025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - FEB052025_01B2203(PDF, 627.94 KB)"
FEB032025_03B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/FEB032025_03B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - FEB032025_03B2203(PDF, 809.08 KB)"
FEB032025_04B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/FEB032025_04B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - FEB032025_04B2203(PDF, 897.98 KB)"
FEB032025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/FEB032025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - FEB032025_01B2203(PDF, 790.48 KB)"
FEB032025_02B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/FEB032025_02B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - FEB032025_02B2203(PDF, 814.33 KB)"
JAN312025_02B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/JAN312025_02B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - JAN312025_02B2203(PDF, 767.94 KB)"
JAN302025_04B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/JAN302025_04B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - JAN302025_04B2203(PDF, 595.05 KB)"
JAN302025_05B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/JAN302025_05B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - JAN302025_05B2203(PDF, 489.62 KB)"
JAN312025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/JAN312025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - JAN312025_01B2203(PDF, 1.19 MB)"
JAN302025_02B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/JAN302025_02B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - JAN302025_02B2203(PDF, 541.92 KB)"
JAN302025_03B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/JAN302025_03B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - JAN302025_03B2203(PDF, 532.87 KB)"
JAN302025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/JAN302025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - JAN302025_01B2203(PDF, 600.17 KB)"
JAN292025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/JAN292025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - JAN292025_01B2203(PDF, 766.54 KB)"
JAN282025_02B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/JAN282025_02B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - JAN282025_02B2203(PDF, 1.07 MB)"
JAN282025_01B2203.pdf,https://www.uscis.gov/sites/default/files/err/B2%20-%20Aliens%20with%20Extraordinary%20Ability/Decisions_Issued_in_2025/JAN282025_01B2203.pdf,,"Immigrant Petition for Alien Worker (Extraordinary Ability) - JAN282025_01B2203(PDF, 819.47 KB)"
